video_id,neg,neu,pos,total_tokens,chunk_count
B1sPvee3otQ,0.60048861,0.65584070,-1.50775593,1484,3
Ar9tiYRTVJk,1.00175818,0.63075734,-1.91268062,1334,3
JFjY_-H7WxE,-1.25161579,0.86898138,0.29611003,2808,6
lMt5vocb1uo,-1.18513799,0.79484546,0.29630166,3576,8
heg-q151dI0,1.15514134,0.52615658,-1.99686999,1732,4
As3Uct16emE,0.42989457,0.66512935,-1.35608094,1010,2
9VNHoKhm1wQ,0.15953463,0.83552948,-1.21961324,1461,3
EWRH0HhwzCs,0.80472779,0.68299687,-1.78668719,3750,8
1-THTPXhY6s,1.60247890,0.41844110,-2.36878508,653,2
85YEKu8ASRM,0.85134688,0.63494817,-1.76888215,1226,3
fmKr4YGnn98,0.47543728,0.66761011,-1.39513832,2887,6
afq92zeFVdQ,0.96735036,0.64158422,-1.88448751,378,1
_YC_ugxe1bg,1.61402144,0.31014357,-2.16904666,1362,3
rIbRIzCKbRw,0.61988446,0.67037721,-1.66805750,855,2
f9cgiXMrv84,-0.10572231,0.36397600,-0.46590874,250,1
p7kdMUFFeMY,-0.21595556,0.63742433,-0.65732534,1032,3
Ct-Ro40fr2c,0.98596959,0.33446281,-1.61264496,810,2
NAeOfzwNXxo,1.52669111,0.38042525,-2.19632878,1341,3
nTqtTF0UV4k,-1.72669767,1.12109508,0.48397411,1173,3
--5o_IPtGbY,1.07493392,0.56320398,-1.96696678,1703,4
H9qkVhXH7XQ,0.65998609,0.53672520,-1.44147666,1200,3
Vm0MGi_0uwc,0.66452736,0.72643376,-1.66694717,1370,3
wxg6setMG8k,1.05647192,0.50765080,-1.84210290,803,2
5tV6uf5u71M,0.62356847,0.52864055,-1.39983898,1632,4
4RatzDkr3Ko,-1.00753794,0.81022948,0.03977883,829,2
5NkWO1m55kY,-0.64395968,0.58165049,-0.04462645,2352,5
3Qtv_Fp6IBw,0.34880990,0.78493820,-1.40847032,724,2
-lTcV8_8uMo,1.67765333,0.35390136,-2.38710390,893,2
hDWEfxqLqeU,-0.19133017,0.92392188,-0.95437210,2034,4
KLdFoe6OZEQ,-0.41112611,0.47757515,-0.08235045,1124,3
HZs2QMNFQq0,0.56834371,0.68058004,-1.54996418,1852,4
zcfgVQsyIrY,1.14704396,0.45593770,-1.88160674,887,2
NG2i9QVoyHE,0.73306366,0.70936811,-1.75804154,1617,4
jV0iAzz7x3w,-0.24687514,0.82600482,-0.79843053,1520,3
bB2G1fHHmx4,0.04788672,0.64438245,-0.91598968,793,2
mDRpqBJx_Vg,0.89544650,0.52261790,-1.72555700,1025,3
CyLRyBcYauY,-0.19578061,0.70173062,-0.74972093,782,2
EwYwsdaMLbI,0.59602550,0.61050943,-1.47370787,1148,3
mBWCL567iek,-0.05623211,0.61801387,-0.75001544,972,2
XZqKNhlo2ws,-1.30901734,0.88219756,0.31989283,634,2
xL7OAQQ2seQ,-0.57711167,0.64306313,-0.20652359,4362,9
OmFfwwLJpuk,1.18772509,0.53173212,-2.00815527,1153,3
812KF6QHgII,-0.35258047,0.74708382,-0.61479501,1364,3
cHmN3YRFonI,1.12665493,0.39976601,-1.81467934,5616,12
a4vj77xCB1c,0.28775231,0.62431573,-1.17001674,806,2
pKcjG84hII0,1.68272058,0.22664363,-2.17419712,1018,2
SNvW-uyzgVw,1.27045015,0.38156917,-1.95656349,721,2
XXrpYG3ehcI,-0.45398089,0.97950698,-0.78190216,823,2
3_w0sNJmbYA,0.56155276,0.72305493,-1.57024811,2056,5
Ke3fjZP6ns8,0.96726190,0.69795257,-1.96330974,876,2
8Eadu0QC1wA,0.40111088,0.71146253,-1.37822511,1013,2
TWxfU9t_al4,0.11855155,0.74014761,-1.10897873,2139,5
UXQb6UxN-7E,0.50369326,0.61007008,-1.36771323,2792,6
UcNEeuGTpWk,0.60550609,0.86450280,-1.76529845,882,2
6iyQY-j5-yM,-0.73269198,0.73256263,-0.18282659,1367,3
8ESFDbA-u5A,-0.55229899,0.77519897,-0.35592572,980,2
DlQV5B9pSjg,-0.24812754,0.77841364,-0.73390390,3397,7
i9m3_RRfOxY,-0.42686621,0.91593761,-0.75533663,929,2
cT8ZVwTl3-w,0.44028158,0.70375057,-1.44259453,1315,3
DIY55T-rDwM,0.54566715,0.56177047,-1.39457144,1240,3
1KqTXP6jH6Q,0.65976801,0.68866794,-1.58374442,1119,3
vqKKVG4e3OI,0.49666077,0.95523786,-1.81594359,1059,3
II5d0lrORk0,-1.15523918,0.98700879,0.01319860,1216,3
M3kppbbheak,0.45425585,0.77576569,-1.51032235,2191,5
_kv9Tl8C-xw,0.68255255,0.81281522,-1.81862625,1104,3
ciD3aQWZ5T0,0.92325418,0.32610727,-1.44392365,1110,3
wdldZ7cpwyI,0.80795273,0.69664628,-1.79760230,1621,4
rBeynho0_vQ,0.28884005,0.63058992,-1.18006502,1210,3
pqJDXFhFdaI,0.59428877,0.89603272,-1.70496380,909,2
UkXF_cLjpU0,0.34127412,0.70694955,-1.28924357,1182,3
X1ZTv0HvZaY,0.43907616,0.83072691,-1.60044913,1030,3
eFBMfvJOsW4,-0.13348462,0.98951814,-1.15390267,2216,5
fOuMC0LuyLc,-0.03426642,0.70927122,-0.95502229,1075,3
0iAKn1BqZtg,-0.34755969,0.47561458,-0.28560140,1186,3
Ro5jt90PzZE,-1.12056242,0.49481033,0.53802465,646,2
ZfzG0CI7xPE,-0.52039461,0.62457080,-0.26617981,1126,3
L8ixHo3hsW0,0.48739138,0.75646329,-1.52093254,2548,5
iO4bwmn4Xhk,0.70466456,0.58867297,-1.60505068,664,2
EHWjKVialqw,-0.08805094,0.68542155,-0.86667326,775,2
u2WU1W7Trm0,0.29319117,1.00384329,-1.56107331,1277,3
saUGPMTWgj8,0.97145147,0.66425549,-1.90013292,956,2
h4oYVvA8USk,0.97360699,0.67954030,-1.98633172,1070,3
Mxm0KXUU34k,0.90653711,0.45156723,-1.64173083,1302,3
jpitj6uF5Q8,-0.74751329,0.76376364,-0.28111400,937,2
2MwPK4TEmaA,0.70668058,0.66722840,-1.63321716,2458,5
398ZKzRGls0,0.26852681,0.58378684,-1.08533636,849,2
1_HYA5fvWEI,0.13497512,0.83138215,-1.25722687,1389,3
glSPDpX6Ggg,0.41052628,0.78833864,-1.52693199,1432,3
PqUABFUm5k8,1.53888986,0.52452840,-2.41318036,944,2
AUG0_hhu2aU,-0.38711691,0.78478914,-0.83443946,217,1
limEdU9w1fE,0.73616942,0.71271731,-1.76465860,1697,4
2BbYuaSkPzQ,0.58208942,0.50960387,-1.37758174,864,2
oTfbj20xZrk,-0.41052835,0.83714166,-0.69603257,707,2
UERW4iOkdLw,-0.24926293,1.06959131,-1.08947750,1205,3
NNi6AKelMVQ,0.91376716,0.55524928,-1.79412096,1167,3
rrQ0sn2o2fE,0.57332861,0.87489493,-1.78934322,1899,4
y3zbMzhxeEc,0.84214100,0.84542753,-2.04923157,1272,3
hyZG9Qg6g8U,1.13339040,0.58407242,-2.15022913,1713,4
qayDmohRyBY,0.48765461,0.74525148,-1.53637773,1105,3
Bmmba7rixwE,-0.92945492,0.76417100,0.00016441,1215,3
_NkYkQD7AR0,-0.54282262,0.48579907,-0.11878033,755,2
IgPDQl6at9k,-0.95391507,0.19173392,0.71433941,795,2
F_K5u-ZwByc,0.17716765,0.39949728,-0.80592505,1230,3
flwIWcbnumg,1.43624077,0.46053210,-2.25111628,637,2
n6p_4W2GwNQ,-0.93617558,1.10634910,-0.44859773,1159,3
IuJsF2T-Nts,1.06646685,0.52677763,-1.91277172,885,2
5XBcj0Z4DLA,-0.29404541,0.68163621,-0.59923371,1539,4
L7NFJUUD3Ew,0.35143569,0.72638467,-1.34911058,876,2
DDsmsfxDDGI,0.45888524,0.34426481,-1.08233418,1644,4
4qqzNyBjbV0,0.01289741,0.94691424,-1.27768796,972,2
q0quI6XgiS4,-0.59019433,1.08231362,-0.77651899,945,2
O9Wjg0cRuek,0.04427539,0.64257378,-0.86701846,2643,6
XlWYeKm5vGc,0.61681865,0.62294643,-1.48768978,1744,4
FQB2wWE5WGQ,0.60328882,0.24915174,-1.06766897,951,2
5Lg_2yU1Ijo,0.31002249,0.53938837,-0.99450611,645,2
0NzczTnK7Xg,1.22967857,0.43665943,-1.91937041,814,2
2N1H4MjSF9s,1.32121106,0.56191153,-2.20262059,1405,3
QEnqM917jXg,0.59186000,0.76010144,-1.62762206,1600,4
mLK-YvLSkYU,0.29723179,0.79880160,-1.34766167,1227,3
9l1agvPjy2M,-0.47909224,0.50935364,-0.16134676,289,1
461jaRPE7vk,0.02115367,0.90491980,-1.18302740,2650,6
yb8BqQCUfzs,0.65436284,0.87184548,-1.83814670,1005,2
9LNnzm9nOJs,0.59799026,0.85885194,-1.77041503,2004,4
n5FD_5Rzpoo,1.84347893,0.21299316,-2.38004316,898,2
aEU6rmYcYgw,1.66462463,0.55106974,-2.50362003,1186,3
CALqkCmGv-Y,-0.35636817,0.93886253,-0.82968647,1342,3
fq7vtGKgzJk,0.95014163,0.67994900,-1.90680210,1002,2
629KALi8x6w,-0.44086460,0.84767779,-0.61402703,910,2
H4jxgISsqX0,0.28400722,0.91935885,-1.44674139,1237,3
N5gd6SNXRQI,-0.30666769,1.11243570,-1.09351042,898,2
Qxa8uG3aN7s,0.14705757,0.86942339,-1.30017947,2778,6
6twtusacrUA,0.48798592,0.59151829,-1.32482626,1039,3
R9qWLMG7d2Y,0.11772314,0.87856716,-1.26594118,2842,6
yvktIdYre3M,0.53878771,0.63148370,-1.42149306,1125,3
dheqMMyDXoc,0.44600958,0.63352542,-1.32115439,1784,4
bHs0cuI09hg,0.34741270,0.76557388,-1.37378392,2881,6
nRjYRIdRgJ8,0.56253798,0.57046722,-1.38410197,1404,3
aoBMQmlfXfc,0.20016746,0.31622612,-0.71833093,901,2
a0vfkvB9QGI,-0.25010573,0.82265615,-0.85474145,2315,5
Xjp7UcU-HQA,0.59719753,0.56130206,-1.41894576,1286,3
AqII0P0bLSA,-0.23425512,0.58554974,-0.50709219,1368,3
Or_iB9_ChwU,0.51132114,0.71092291,-1.46493654,982,2
1Wo-P4qk3Ms,0.69008434,0.60328689,-1.57232618,1275,3
kYUp0023ctc,0.49126833,0.67415307,-1.42288322,2957,6
nUBYURmnzpQ,1.94399464,0.05119096,-2.33844638,218,1
dGM8dAapeRs,1.00695024,0.62210829,-1.90066657,1911,4
ww4SsD1bMdc,-1.45707769,1.35213271,-0.13611979,983,2
TIdyeqNEiKk,0.25192533,0.70403382,-1.22558405,1253,3
ihvHwlr0IWc,0.36307013,0.64584661,-1.29658878,366,1
KWCaBGrbmS4,-0.26642420,0.62826475,-0.54754959,1417,3
oo0OVme_fx0,1.95760981,0.29010478,-2.54948675,994,2
VdGuKnVYoBk,-0.45210330,0.88517071,-0.68681992,857,2
_fDEcvcoJAU,0.17203717,0.75540820,-1.14710817,1329,3
ezNS-Pu5JmY,0.57001579,0.67051566,-1.53855055,1132,3
Y5cmdur5BlY,-0.26438638,0.78664964,-0.74139224,2520,5
eAtYIy_mJck,0.14369198,0.73589238,-1.14078027,1755,4
ggm7H-5XiBc,0.31805017,0.85047814,-1.45186000,2909,6
JOEUgwQDjsE,0.24527142,0.68617553,-1.22273617,1266,3
MwzlvGnfKww,-0.06171293,0.58879146,-0.71658871,866,2
8IhNYWfCPrY,0.00560680,0.97729239,-1.28321572,1258,3
wKaQo7_nBiU,0.63934515,0.60988698,-1.54079126,1444,3
qYW7Bwcq-dA,1.49048266,0.41275258,-2.23548787,1259,3
oOvxtAth6eM,0.21554588,0.78736014,-1.33313521,966,2
oF8Z9SkH25c,-1.09073752,0.81813514,0.14679996,1257,3
wHOHhJbltRc,0.69498863,0.64758633,-1.60846740,1634,4
Fc2hq0ujF6M,0.50884401,0.65348344,-1.43500566,1040,3
OwA34leUCQk,1.44869140,0.44521286,-2.17430790,1808,4
xepnVfrQG1E,0.22846265,0.71064981,-1.14268639,2033,4
3iYIKrKgOBU,-0.87930204,1.28969737,-0.70916728,1006,2
NbUva4exUKc,0.60189721,0.54160889,-1.40573299,1096,3
dUZciBthGTI,1.13913463,0.71584029,-2.17721941,1440,3
Q4arub5vmXg,-0.59718082,0.83778005,-0.39498938,830,2
gjNtgxSopH0,0.44728518,0.78961949,-1.48354359,1061,3
qXgsfZNWlXY,0.98803180,0.66322476,-2.06381893,406,1
-NFru9Io9so,0.27052896,0.58621603,-1.08800841,1931,4
jOBWSzct54M,0.48326959,0.59843044,-1.32823818,864,2
LCckONP0fSg,-0.32733430,0.88757803,-0.81378839,1243,3
9fezcw5wnz8,0.95642025,0.57886399,-1.82682399,1473,3
j2V9rg6MHto,1.50894565,0.50368426,-2.35349025,998,2
I0Z1KGwY6Uw,0.41344068,0.92021924,-1.67080486,1598,4
PeUXCilGp9U,-0.84416015,1.09928938,-0.50569999,1000,2
5yUPMwua8RU,-0.46050784,0.78043247,-0.49785533,2150,5
umjnERNZMfY,0.25993686,0.55602494,-1.03656810,1957,4
OereyIu7dgw,-2.41257957,0.71885801,1.64682346,947,2
b0Cp2vvZUic,0.56220125,0.61593210,-1.38918564,1343,3
NPzPmKLels8,-1.01996823,1.02449342,-0.30144004,1036,3
qzaSwkSY8Pg,-0.17030961,1.13028868,-1.17408057,1201,3
4wLgytLKVVc,-0.22876064,0.85667650,-0.89257993,1364,3
4oeqsjweBfM,-1.58314584,0.96638863,0.42659926,1017,2
SSk8XZaykAU,1.70295109,0.45747144,-2.49274505,956,2
Gv51NHYHtPA,0.26641788,0.87418142,-1.36679250,2709,6
4ej5xLqWtCg,0.43242139,0.67013676,-1.34564285,2527,5
EQ9nhgMAkvE,-0.12329180,0.74443256,-0.87665661,1904,4
dW-_osL33fY,0.38822201,0.50633274,-1.17497432,1249,3
axphXLnWoDQ,-0.09513275,0.67128831,-0.82205653,1321,3
IMCK8MZnGgA,-0.19177890,0.78023349,-0.86351773,1287,3
qU45FAPGftE,-0.31623625,0.99462140,-0.86091396,1252,3
QpgSM7iAj24,0.27932550,0.47387432,-0.89815843,928,2
StOpHGXHnoE,0.19210824,0.73326284,-1.14956807,1032,3
9fI9cWkEHMg,-0.22952200,0.96941983,-0.95172638,1270,3
Ovn4eJaRRm4,0.35883107,0.80058547,-1.44976117,1477,3
DbOU7Hldp94,0.47735992,0.77850909,-1.50495390,1367,3
uGF6-PR5-w4,0.54615063,0.62341187,-1.39893788,3677,8
O66gJeevcq8,-0.20596010,0.68839211,-0.63626501,1263,3
XRE_GHcVvMA,-0.91728634,1.05119179,-0.40015889,1025,3
Uwq8tIA5jBk,-0.15366513,0.69128528,-0.75289089,1733,4
2_309g6iLi8,-0.32502443,0.70283355,-0.60172643,2328,5
obqm58bkqgY,-0.34884749,0.64983294,-0.53059039,1399,3
Z1qxlLzFrZk,-0.61198402,0.82415002,-0.45505548,944,2
QcmqRn94xok,0.63688508,0.80046965,-1.71513318,918,2
-THGAefHziM,-0.40833602,0.97905623,-0.80707151,1348,3
_VvsuMDSQKU,-0.07462422,0.81712929,-0.97983468,1361,3
NYPqxeFKBjA,0.39572317,0.75453341,-1.44141809,1943,4
I98_rkk9C7c,1.07688734,0.51562387,-1.86585808,848,2
qHcJTi_xLKU,0.40575769,0.69202987,-1.32902914,1229,3
vfa4i0PSYDc,0.91326978,0.68754350,-1.89930544,1520,3
XFfRqI5L_yQ,0.67958254,0.66172649,-1.62076183,1473,3
_KktJ0YystU,-0.72638119,0.74301191,-0.20832067,1472,3
0txV0mrj2dM,0.34166345,0.81398767,-1.46675428,1264,3
ckttYPGcD6k,0.54264031,0.66172412,-1.49602455,1153,3
rWsN5ImO5q8,-1.81908262,0.55652702,1.29643404,255,1
UaK4m2YHl54,0.86375089,0.49008404,-1.64069338,995,2
2CJHghkXsNs,-0.50085442,0.81343438,-0.56049380,1177,3
CBfwbwejM2Y,-0.38540315,0.93586652,-0.71019570,1073,3
uRQrcd_ijEE,0.19438429,0.54138591,-0.91786054,599,2
DglIUozV1YQ,0.01070962,0.71917010,-1.03044655,1684,4
fLzhwtGI8kI,-1.08327544,0.85096635,0.01329884,1153,3
7feWlN7p8fA,0.42254522,0.51688390,-1.18449361,1480,3
YXuTAQpWd_k,-0.67220211,0.97011238,-0.62969911,456,1
VnqC4w1MpU0,-0.75347675,0.90048228,-0.27661638,807,2
vl-LumHtiKg,-0.89558339,1.03837512,-0.37680428,1400,3
OBcszTByMIc,-0.84309033,0.85669461,-0.18298361,884,2
bF0BeTjuj5U,-0.16486017,1.01918760,-1.14200695,778,2
TyLP4Chwd6M,-0.00763704,0.90731357,-1.15531546,2668,6
GE60Al_7p40,-0.17515135,0.56899017,-0.48999438,384,1
o92zdI6fgnQ,-2.64646408,1.15849886,1.47953794,529,2
fu5F5uug2gs,0.21648464,1.05499761,-1.54840253,1207,3
8FEFUlcfNPE,0.18662955,0.75987619,-1.20930857,1779,4
qSM2tZh3ziU,-0.00666460,0.81039623,-1.02718857,1221,3
35lsV3xiNk4,-0.48521062,0.92873274,-0.69035154,3218,7
i7RvDGGY_fA,-0.32956452,1.06583829,-0.97247662,1167,3
w9yxBn8OfRo,-0.06210235,0.91716743,-1.11486628,1570,4
1GbL129GAX0,-1.53062662,0.31206686,1.33812462,753,2
mBaERwU6Ll0,-0.09412159,0.78698749,-0.89042684,1946,4
6lFHfO3Udg8,-1.59077314,0.45804294,1.19088115,1198,3
W5t-66-Mki0,-0.65379393,0.78507705,-0.32189184,965,2
p0Inq2nQp30,-1.98171851,1.10421782,0.76141184,1384,3
Z7kuxLz2x2M,-1.07881462,0.98399102,-0.11751432,974,2
q6f6kxK0Okk,0.50932591,0.78915111,-1.58663572,1222,3
IPG8GyVXUac,-0.34019639,0.73175006,-0.57544350,2049,5
0V6PTb4y3Ls,-0.50642867,0.64974442,-0.29300925,2335,5
NR3s5ueE8TE,-1.61155305,0.81901300,0.71602566,1417,3
Eox4uZRbZb4,-0.22970602,0.71352921,-0.76568146,1287,3
8wXCpcrhfHY,-1.23452661,1.11115239,-0.07317281,2199,5
3PxaPEMoQac,-0.70668792,1.04426834,-0.57086362,935,2
MkT9TaVFQFo,0.28659574,0.75735936,-1.24244099,1342,3
DrWSI0X35sQ,0.33373187,0.81011897,-1.39624039,1322,3
_2Z79xjJrmc,-1.27455843,0.72772641,0.38481560,822,2
ryEs1-f1aWE,-0.55522461,0.94821025,-0.64977921,1330,3
-GRRDcU5sdQ,-0.17262535,0.88296190,-0.91798727,2161,5
1EaPo6NWyQk,-1.89036440,0.87404308,0.94272548,1444,3
ud85J8byxhs,0.16536795,0.45174863,-0.78348052,727,2
ZKUkyvjaYgg,-1.78626191,0.55697244,1.34654771,1362,3
wEbIj3N_3ak,-1.59979821,0.89140527,0.57541622,806,2
IaZNRjFSpFM,-1.34766228,0.88865171,0.30628214,1443,3
vcQ_9WsFP9s,-0.71328958,1.04133030,-0.64723269,1012,2
QEM-6CVeY98,-0.14423069,0.68445194,-0.75497730,1156,3
zoMBJiQKgOk,-1.32764197,0.71012374,0.51000446,1411,3
LAHsEpJeh58,-0.07533810,0.80726727,-0.99247850,2982,6
4af9tzPHFjM,-0.93498821,0.85234705,0.00721257,4087,9
aMhimlxueKA,-0.16629586,0.50700215,-0.40840439,606,2
tP3Zsw10BfM,-0.20953380,0.93391350,-1.01061469,1398,3
zxwEAKrWHLg,-0.83565531,0.69314062,0.05271690,1399,3
0BISOTw1aDw,-0.37320886,0.66256300,-0.44819493,3957,8
oK-E_568DDQ,-0.48573698,0.89695279,-0.66797694,2423,5
ExYtiJ4GUQk,-0.62540897,1.01071971,-0.61800074,1352,3
oDafwLasxZg,-0.39788081,0.85623247,-0.67752434,1285,3
_OsL8qmEiiU,0.03195250,0.96882529,-1.27511569,1008,2
loTYjXNL47k,0.56947297,0.68274647,-1.47973549,331,1
Wa5QSaWsh1g,-0.30866543,1.10472313,-1.03174388,1714,4
Xp1vowb8tPc,0.09421912,0.82240607,-1.14811301,1239,3
IxAmruNfFaY,-0.02266268,0.59230895,-0.74782365,1269,3
KmF0Qd-fXrg,-0.12871937,0.95067761,-1.07472497,744,2
QgQA7Jui-Ig,0.19848993,0.71272542,-1.11115535,1352,3
sHCDW2Mqb6M,-0.06363777,1.04809232,-1.21813937,1082,3
QDJBzfhn8xY,0.13196260,0.60845239,-0.94971375,2677,6
ybzaMDpeWTE,0.59646946,0.79779858,-1.66166711,1386,3
AhXndu5Yhbk,-0.15964747,0.75137599,-0.84907555,819,2
sQ_ayfx5cNY,-0.04296254,0.86203246,-1.10400980,1126,3
9stqQpVhk8s,-0.15413410,0.70811658,-0.77803161,1807,4
uQRVfa490Yo,-0.72732759,1.01574741,-0.56996930,1995,4
-BNeIw3rTZU,-0.89661479,0.87541847,-0.18322614,876,2
9CvG8xAHWAQ,-1.46705616,0.55662274,0.95101202,491,1
gdHk3I8Ex1M,-0.64295959,0.99254395,-0.55997362,1435,3
_uZcW_t8Iw4,-1.89616880,0.85426233,0.94709419,1033,3
EpFye4wZIsU,-1.43204275,0.93611620,0.31081248,1345,3
lr1ChUe56tg,0.26976200,0.84061518,-1.37026114,1619,4
aan907QwDyE,0.17757799,0.93389975,-1.35069514,641,2
g_Mp2C3IHZU,0.21588809,0.68627071,-1.15899831,1494,3
3cHMFn0vGPk,1.72999719,0.38598512,-2.48798227,825,2
y3IF1MNE1mo,-0.20071455,0.84966260,-0.94787318,905,2
2ajq1I3MbrU,-0.99911430,1.35384473,-0.60113053,1274,3
Se8FY05bruA,-0.79231652,1.07197845,-0.52427210,1609,4
ig80B6oKmV8,0.69808245,0.63080998,-1.63378341,814,2
45-nVLNXz70,-1.19586900,0.73264100,0.27939813,1166,3
9FFCJvXBgQY,-1.49454019,0.69792953,0.65249200,1271,3
i8mfPqMGZVk,-1.02782918,0.71253857,0.14618155,1846,4
RLAHPRAbZFE,0.33689217,0.59053693,-1.20207225,1649,4
NCXyjsBpsrQ,-0.65257413,0.89180250,-0.34723241,3003,6
2bs7VDXvWhs,-0.67346929,1.02046672,-0.61056506,1742,4
_24W4owsWAI,-0.19971981,0.79982135,-0.83667087,689,2
e6XB2MXtjj8,0.61014824,0.50808743,-1.41588202,943,2
9b2RswN9_Zg,0.79610687,0.53649451,-1.59344062,1262,3
1zZGn3pn0U8,-0.39605407,0.65137229,-0.49265997,1761,4
0eSm965DdQ0,-0.77326426,0.74458880,-0.04257741,693,2
WjMX_zqUKow,0.60634676,0.61811442,-1.55091327,1118,3
1vfmUsgfbTM,0.47344403,0.77403602,-1.52759882,1529,3
j0d5cYN74ZY,0.18529789,0.59874821,-1.00988912,976,2
QRRhLZ2fp5U,-0.14883836,0.61721995,-0.71751851,1364,3
3rBbJ2mK_S8,-0.20348096,0.79024176,-0.78172212,1610,4
sbjV1eotXwk,0.61996565,0.49999511,-1.41976475,969,2
wl3LzHP1Muc,0.33083683,0.61636605,-1.16894658,3313,7
8GaPEzxlwFc,-1.48973061,0.42142830,1.12600878,1331,3
KorZKUL8iTM,0.77507822,0.61673131,-1.68317275,1337,3
Wy5biD6MF-w,0.64325164,0.71599608,-1.62769718,1096,3
j6RGlAElq18,-0.15505155,0.70053846,-0.82302157,2536,5
jEPeL3dP3Xk,-0.54681352,0.52363882,-0.02517137,1375,3
QhFiRMKh2GY,0.98085232,0.59654516,-1.86747385,1007,2
s86-QIFW7mw,-0.31570237,0.85637791,-0.79648173,1527,3
RaqeuP-cObc,-0.28954588,0.97584178,-0.99765822,1088,3
kiyQYcUxxO4,0.04716285,0.65985816,-0.88561471,3325,7
WoUIPoJbzWw,-0.78587496,0.74078967,-0.28769093,717,2
aK-HDg17lPo,-0.19955164,0.78084808,-0.78877668,1586,4
Cj6IybMc4VU,-0.24373652,0.72567355,-0.71912501,1514,3
brRUXkS53Uk,-0.06003479,0.92097040,-1.11426303,1229,3
xjepazGkG6s,0.85589812,0.54240347,-1.67491827,703,2
kvGpHAS6RyQ,-0.55679285,0.78530383,-0.45441166,1170,3
fX4IS8ZK4bY,1.02242594,0.42517204,-1.74205439,980,2
pRA7qBHgN7I,0.73518896,0.28523049,-1.26792301,750,2
_pLVfxdcszA,1.40196090,0.45226495,-2.17475682,833,2
4HbTZtZm8ec,-0.67609137,0.92331966,-0.55671221,700,2
r42KcGoAtic,0.36634261,0.59401945,-1.21538149,1248,3
V2ZTWqll3pQ,0.46002744,0.70672260,-1.46815527,1304,3
6biVcv5RNfc,0.84780530,0.78883322,-1.94094646,1141,3
6Ofdbbo31hI,0.87868025,0.55684767,-1.72195374,1419,3
5Cze1YE1A4g,-0.30909633,0.62092178,-0.61339206,630,2
VYR3rGv7BHQ,-1.80963646,0.42214235,1.47554726,797,2
XWNchODk_rE,-0.87845864,0.65132682,0.08771303,1361,3
9mdgaWVw5ig,0.92603075,0.67719307,-1.95125738,1249,3
svGViYezHF0,0.59343772,0.66161633,-1.56275199,1277,3
cVPv1pDkh7A,0.11541520,0.63254493,-1.00214051,2852,6
s6__zf7Kymg,0.69905499,0.64530109,-1.70154116,1103,3
suxpSSq70t4,1.76211893,0.39866448,-2.54475249,865,2
inNBsbNVtXM,0.62898892,0.87607951,-1.86415425,1559,4
10F5sBWDCmw,0.42419481,0.78993365,-1.45934245,2577,6
_3cBIgbm3ss,-0.36918352,0.96103946,-0.88665651,1524,3
s9iIKyQ5pZo,0.46088065,0.72345715,-1.45937576,2493,5
sHqw3GWkb70,0.13351592,0.55376386,-0.95257667,1235,3
bU0VtCqyPCY,0.57980788,0.68669723,-1.54482761,2902,6
M9c2cQE8q0Q,0.29767338,0.55096239,-1.09318758,2287,5
rj-J4gcV3CE,-0.64493932,1.21311472,-0.80723539,905,2
FcpgadIKQqs,0.32188206,0.71923964,-1.33691065,1704,4
VRiS_bfnDgo,1.12280051,0.45406303,-1.87697728,772,2
0KXFYRKb-nI,-1.41703809,0.75261359,0.50173939,1186,3
XDKIasljqzE,0.41428906,0.74214924,-1.39092908,1195,3
jJcZ-TqHUKU,1.34529662,0.42280540,-2.08521411,861,2
kmbnzd9pOaE,1.41216547,0.40542397,-2.11407061,1229,3
94DsU6myU0s,-0.03510731,1.12602258,-1.40006399,385,1
IYCrO6VQKzg,0.07199461,0.95066868,-1.33919080,1138,3
dsRaqnLHe68,-1.97600296,0.63087513,1.33211017,662,2
cSeg18Ovs08,0.13340551,0.67729566,-1.07269136,1184,3
GLS1K4qnQhY,-0.62294047,0.70339207,-0.30728252,1228,3
ZmULch33bK8,0.59014939,0.65342055,-1.49823138,781,2
x64303I4CmQ,0.47906174,0.64377340,-1.39849550,1460,3
CePLBPj81_w,0.18241959,0.76049425,-1.23397522,1366,3
K84KctXkEZU,0.38514379,0.79431320,-1.50778882,2123,5
jV-ICrf3QFA,0.92404465,0.43759884,-1.59871797,2280,5
m3ia92dcSzU,-0.31207997,0.94920473,-0.90087013,1221,3
A7yazOk24UI,0.57732585,0.66013163,-1.49737357,2648,6
bp9Vdw9zNik,-0.16299973,0.61451703,-0.57324246,1131,3
UQwZ2kiTjYQ,0.75505365,0.53519044,-1.53026513,884,2
34B_tK45Iwg,0.12541842,0.46205466,-0.75637225,947,2
dbptOqR_aLg,0.24123171,0.64598093,-1.12570100,1441,3
Q3HJGxr1L5k,-0.27910859,0.68104354,-0.61466068,1002,2
nPhyqI_VXlc,1.08301829,0.38751691,-1.76781895,696,2
qfT6ZUPT-DM,0.03451700,0.68917566,-1.01416660,1928,4
cnWx78hLO28,0.65143224,0.61675638,-1.55073673,3620,8
DDOHXDX6dfU,0.07297253,0.54132774,-0.83525729,1179,3
AtvcBqM6jKw,0.47926321,0.63126371,-1.49320161,1364,3
UxONJ_fF_cw,0.47569697,0.38604444,-1.14265924,829,2
XxB9QQXBOOs,-1.51856184,0.92524573,0.38320153,706,2
